,bld1,bld2,bld3,bld4,bld5,bld6,bld7,bld8,bld9,bld10,date,ist,segmentid
39,8.281815,8.344627,8.443805,8.422636,8.362581,8.36917,8.370584,8.429004,8.623737,8.587974,1.0,8.05,28.0
40,8.715361,8.898216,8.919496,9.1118,9.438431,9.71072,9.835686,9.841051,9.810287,9.580484,1.0,9.16,28.0
41,9.357547,8.629521,9.025211,9.462401,9.712286,10.444927,10.763615,10.507604,10.326124,9.993933,1.0,9.66,28.0
42,9.452653,8.824525,8.521475,8.002935,7.439903,6.724539,6.68029,6.427019,6.414962,6.471111,1.0,5.88,28.0
43,6.577315,6.532676,6.471216,6.422167,6.316879,6.312654,6.109443,5.845618,5.820553,5.728482,1.0,5.11,28.0
44,5.617146,5.706648,5.920798,6.03814,6.041742,6.19963,6.570855,6.753206,6.806248,6.96402,1.0,6.38,28.0
45,7.316169,7.908061,8.502462,9.079823,9.129524,9.734085,9.47566,9.552022,9.60452,9.375728,1.0,8.94,28.0
46,9.345409,9.36979,9.30725,9.322126,9.17516,9.141018,9.084523,8.903634,8.943889,9.011957,1.0,8.49,28.0
47,9.138901,9.327997,9.497984,9.502765,9.334737,9.161588,8.683889,8.524298,7.797457,8.182251,1.0,7.6,28.0
48,8.236472,8.692653,8.748827,8.922241,9.079629,9.11263,9.234443,9.346464,9.39012,9.29298,1.0,8.77,28.0
49,9.171617,8.8151,8.488091,8.077755,7.02282,6.221181,6.191923,5.856825,5.440613,5.25029,1.0,4.55,28.0
50,5.422309,5.557999,5.622351,5.885015,6.726402,7.444644,8.006196,8.737758,9.620818,10.043555,1.0,9.21,28.0
51,10.484007,11.042553,12.122596,13.136897,12.537948,13.345089,15.135378,15.493579,15.930985,13.857057,1.0,14.04,28.0
52,13.963875,15.084528,14.020479,13.803343,13.318605,12.527418,12.869091,12.215135,11.187745,11.502053,1.0,11.21,28.0
53,10.636498,9.898569,9.388341,8.948977,8.22468,7.638369,7.756567,7.490041,7.224896,7.35871,1.0,6.61,28.0
54,7.363876,7.241644,7.308382,7.729117,8.269158,9.072711,11.070725,10.243766,10.086856,10.429858,1.0,9.66,28.0
55,10.405717,10.462948,10.349024,10.152089,10.287878,10.211379,9.790952,9.900319,9.566883,8.173662,1.0,7.6,28.0
56,6.893385,7.058118,7.812377,7.655988,7.80838,8.561544,9.087792,8.693188,8.401811,8.647986,1.0,7.83,28.0
57,8.504036,8.83992,9.21054,9.188909,9.302816,9.798791,10.216256,10.623216,12.418911,12.8345,2.0,11.32,28.0
58,12.704658,11.652777,11.601109,12.136557,12.301537,12.706923,13.453797,13.047892,12.458385,11.73382,2.0,11.55,28.0
59,10.460159,11.447326,12.165687,11.484569,11.574614,11.313843,11.247689,11.153917,11.227123,11.159166,2.0,10.44,28.0
60,11.095576,11.226496,11.280859,11.533256,11.500497,12.316691,13.334776,12.363839,12.095586,15.036802,2.0,13.1,28.0
61,12.375742,15.437542,15.677987,14.660301,14.226626,14.069654,13.834946,13.552184,12.767801,12.071235,2.0,11.93,28.0
62,11.850639,11.705305,11.343491,11.004049,10.596897,10.270739,9.928312,9.640242,9.342693,9.01962,2.0,8.1,28.0
63,8.712938,8.339606,8.085716,7.720284,7.504999,7.403787,7.295546,7.186991,7.074678,6.757261,2.0,5.72,28.0
64,6.426682,6.515083,6.413757,6.51038,6.720561,6.883172,6.938023,6.932075,7.034218,7.140697,2.0,6.16,28.0
65,7.24488,7.237952,7.291509,7.446275,7.855384,8.19187,8.731385,8.956483,9.015148,8.919816,2.0,8.05,28.0
66,8.723848,8.566692,8.456963,8.294192,8.192043,8.136846,7.905916,7.855795,7.86128,7.858482,2.0,6.99,28.0
67,7.854162,7.686345,7.686142,7.514769,7.460659,7.40052,7.337926,7.459962,7.620732,7.668586,2.0,6.83,28.0
68,7.771769,7.760828,7.692135,7.462464,7.467697,7.417055,7.242285,7.023798,6.963118,7.178153,2.0,6.38,28.0
69,7.291481,7.452557,7.557657,7.543636,7.536659,7.418586,7.305934,7.30711,7.416243,7.589994,2.0,6.83,28.0
70,7.689559,7.982162,8.735828,9.383367,10.035548,9.550472,10.12249,10.706621,11.386691,10.88245,2.0,10.32,28.0
71,11.245005,11.46958,12.408658,11.624874,11.669322,11.402697,11.407584,11.01269,10.60679,9.970676,2.0,9.71,28.0
72,8.833981,9.099241,8.6721,7.677039,7.695447,7.721041,7.601627,8.027115,8.116997,8.548814,2.0,7.88,28.0
0,15.71,14.927829,14.818477,14.505479,14.342584,14.348136,14.455418,14.710277,15.404884,16.054105,0.0,16.37,41.0
1,16.160181,16.332082,16.230028,16.153647,16.110677,16.099922,15.990395,15.954322,15.931562,15.942696,0.0,16.15,41.0
2,15.876183,15.80838,15.823056,15.715874,15.743116,15.743853,15.694402,15.648887,15.622434,15.54152,0.0,16.21,41.0
3,15.642349,15.399125,15.097129,14.82488,14.578103,14.423858,14.253925,14.176585,13.90889,14.039978,0.0,12.6,41.0
4,13.250227,12.120507,11.482707,11.698996,11.70408,12.14084,12.769492,13.9556,14.397283,14.210134,0.0,12.71,41.0
5,13.43228,13.054085,12.642325,12.182133,11.724375,11.13478,9.883206,8.739879,7.559289,6.559352,0.0,6.22,41.0
6,6.413506,5.862332,5.415919,5.229962,5.171615,5.107213,5.161296,5.379089,5.594456,6.095109,0.0,6.55,41.0
7,6.696516,7.042502,7.214508,7.58958,7.924227,8.269055,8.331881,8.271102,8.535177,9.385842,0.0,9.94,41.0
8,10.135331,10.419876,10.796705,10.826969,10.772488,10.593648,10.416431,10.08923,9.484273,9.370063,0.0,9.05,41.0
9,9.204884,9.093554,8.814435,8.900466,9.014957,9.291313,9.882636,10.553723,11.957139,13.966735,0.0,14.21,41.0
10,14.361752,14.473603,14.802037,15.29647,14.988934,14.780217,14.778572,14.801045,14.791613,14.816996,0.0,17.15,41.0
11,14.801166,14.734741,14.759778,14.735587,14.703303,14.714797,14.722014,14.733749,14.825456,14.826382,0.0,16.65,41.0
12,14.940703,15.175112,14.977842,14.997978,14.831376,14.852346,14.82053,14.684464,14.595814,14.507998,0.0,14.43,41.0
13,14.395598,14.149329,14.059465,13.866863,13.66575,12.977232,12.880047,12.460239,12.871017,13.31085,0.0,13.54,41.0
14,13.919651,14.288909,14.478022,14.405031,14.235883,13.824319,12.798822,11.758957,11.390401,10.846309,0.0,10.55,41.0
15,10.620261,10.14167,9.447359,9.23809,8.80267,8.611602,8.490443,8.437782,8.21891,7.821221,0.0,7.33,41.0
16,7.340953,7.248274,7.244555,7.138004,6.96807,6.739973,6.457134,6.508561,6.511785,6.567926,0.0,6.77,41.0
17,6.725217,7.001814,6.957401,6.905619,6.902491,7.011372,7.173302,7.513222,7.989977,8.658567,0.0,9.99,41.0
18,9.920043,10.387856,11.062208,11.953886,12.91602,13.832657,14.199831,14.717527,14.576069,15.117453,0.0,17.04,41.0
19,14.624049,15.210011,14.925057,15.146182,15.229202,15.17585,14.906544,15.07528,15.045961,15.244744,0.0,15.82,41.0
20,15.102129,14.988453,14.991287,15.081105,15.003014,14.974317,14.889884,14.548202,14.330216,14.353888,0.0,14.6,41.0
21,14.451099,14.391057,14.51475,14.521139,14.585523,14.65449,14.888607,15.167654,15.210023,15.436948,0.0,18.54,41.0
22,15.526709,15.53414,15.554868,15.567871,15.601661,15.635892,15.676183,15.722462,15.744739,15.742261,0.0,17.98,41.0
23,15.711966,15.689955,15.659515,15.558394,15.611595,15.729988,15.783516,15.828567,15.828477,15.710818,0.0,17.04,41.0
24,15.646221,15.621584,15.586128,15.574189,15.552348,15.607677,15.620213,15.620085,15.622392,15.197921,0.0,15.82,41.0
25,15.391994,15.40739,15.494068,15.502882,15.427875,14.977148,14.592987,14.213509,13.942518,13.853983,0.0,13.77,41.0
26,13.847531,13.845031,13.749814,13.790635,13.789285,13.872831,13.87319,13.694204,13.382822,13.010916,0.0,12.32,41.0
27,12.409884,11.821206,11.275362,11.100722,10.664092,10.42534,10.357318,10.355565,10.683759,10.858209,0.0,10.77,41.0
28,10.750296,10.080867,10.445394,10.568528,10.572703,10.52214,10.569337,10.521838,10.628078,10.519871,1.0,10.71,41.0
29,10.675979,10.628172,10.839092,10.954851,10.957508,10.849258,10.631814,10.513311,10.342615,10.01316,1.0,9.88,41.0
30,9.83927,9.516926,9.126663,9.113224,8.841774,8.725768,8.505097,8.501138,8.333601,8.438708,1.0,8.6,41.0
31,8.546592,8.549993,8.777778,9.265303,10.006283,9.879046,10.093477,10.37687,10.781964,10.596769,1.0,10.77,41.0
32,10.799755,11.140712,11.535986,11.747674,11.70815,11.884729,12.324294,13.249132,13.739661,13.999124,1.0,14.38,41.0
33,14.474484,14.931572,13.123447,12.192679,12.940275,13.663311,13.814851,13.88035,13.856402,13.758317,1.0,13.04,41.0
34,13.604734,12.992371,12.418247,11.771958,10.54924,9.521909,9.151421,8.9154,8.5465,8.416203,1.0,7.77,41.0
35,8.109272,7.560066,7.124165,6.783799,6.5162,6.200733,5.710191,5.531203,5.206282,5.146933,1.0,4.44,41.0
36,4.831169,4.724285,4.454376,4.349087,4.351317,4.416977,4.894756,5.262008,5.490338,5.984378,1.0,6.55,41.0
37,6.943615,8.307354,8.660647,9.144454,9.874876,9.718244,9.920355,10.54616,11.328995,11.511947,1.0,11.88,41.0
38,12.461292,13.264999,13.456555,13.748181,14.03947,14.127698,14.091812,13.996203,13.370313,12.533457,1.0,11.32,41.0
39,11.908447,11.316142,10.667071,10.088143,9.138186,9.227002,9.009827,8.421007,7.945498,7.558079,1.0,6.66,41.0
40,7.064619,6.130143,6.536676,6.780434,6.838079,7.218285,7.436507,7.994086,8.378483,8.967043,1.0,9.49,41.0
41,9.799139,10.321351,11.045428,11.635619,11.850836,11.641351,11.963944,12.077606,12.293844,11.940381,1.0,11.38,41.0
42,11.791683,11.879819,11.944439,11.946423,11.884541,11.700794,11.164578,10.487596,10.477711,10.217969,1.0,9.88,41.0
43,10.188853,9.976795,9.358392,8.860496,8.717184,9.022409,9.347297,9.740322,9.614827,9.597763,1.0,9.33,41.0
44,9.59431,9.69872,9.850449,10.191996,10.824203,10.972733,11.406063,12.834863,13.833259,14.141017,1.0,13.93,41.0
45,14.232055,14.274914,14.393569,14.603748,14.692223,14.611921,14.731841,14.776007,14.989907,15.170243,1.0,15.15,41.0
46,15.175671,15.088853,14.960605,14.907188,14.949515,15.244263,16.165723,16.9227,17.35339,17.357814,1.0,18.71,41.0
47,17.55843,17.008675,17.003815,17.163877,17.302009,17.33468,17.206245,17.140257,16.758085,16.433506,1.0,16.76,41.0
48,16.39689,15.947569,15.671095,15.998909,16.1814,16.274801,16.192959,16.254039,16.271525,16.278992,1.0,16.49,41.0
49,16.286335,16.217703,16.154047,15.89167,15.290919,14.873123,14.559943,14.136546,13.477273,13.288597,1.0,12.66,41.0
0,9.76372,9.385091,8.59113,7.930002,7.185684,6.450579,6.304428,5.873323,5.728362,6.4549,0.0,5.77,45.0
1,6.586605,7.04881,6.896831,6.63506,8.431977,10.252824,10.48474,11.100215,11.273689,11.432997,0.0,11.05,45.0
2,11.176305,10.78928,10.034271,9.994228,9.67422,9.160007,8.614317,8.401925,8.113351,7.584764,0.0,7.1,45.0
3,7.565233,7.211365,7.02097,7.080482,6.82568,6.995783,7.37646,7.814347,8.320633,8.256133,0.0,8.77,45.0
4,8.487721,9.340019,9.269469,10.920881,10.847691,10.861666,11.076974,11.243948,11.632089,11.850248,0.0,12.04,45.0
5,12.122038,12.273059,11.053661,11.646215,10.930319,11.176037,11.085874,10.8892,10.779369,10.833688,0.0,10.82,45.0
6,10.952783,11.106316,11.352197,11.398241,11.24592,11.255494,11.179205,10.937486,10.558112,10.610495,0.0,10.49,45.0
7,10.635858,10.72219,10.879347,11.204993,11.030201,10.833158,10.722464,10.801612,10.871781,10.912582,0.0,10.82,45.0
8,10.897602,10.861597,10.804286,10.793938,10.915687,11.196125,11.438737,11.894754,12.461417,13.009656,0.0,13.21,45.0
9,13.240463,13.523463,14.186284,14.601556,15.544041,16.224388,16.61988,17.23817,17.571812,17.411954,0.0,16.98,45.0
10,17.076912,16.549407,15.691337,14.489909,14.216125,13.539354,13.520663,13.102563,12.688245,11.987322,0.0,11.32,45.0
11,11.586002,11.001809,10.493088,9.77486,8.935315,8.242476,7.524045,7.032945,6.883129,6.650803,0.0,6.05,45.0
12,6.385892,6.323515,6.217235,6.045264,6.173545,6.640541,7.534726,8.377201,8.975063,9.770389,0.0,10.44,45.0
13,10.428144,10.987267,10.936228,11.205618,11.539994,11.22201,11.160017,11.209141,11.485281,12.069421,0.0,12.27,45.0
14,12.267062,12.849368,13.034509,13.14615,13.101458,13.206098,13.426071,13.813211,13.924186,14.480325,0.0,15.26,45.0
15,15.221132,15.800939,16.302913,16.532221,16.752195,16.818502,16.868643,16.821951,16.86859,16.869398,0.0,16.93,45.0
16,16.927371,16.929345,16.929319,16.871293,16.869267,16.869241,16.973714,17.146354,17.149162,17.419802,0.0,18.37,45.0
17,18.337773,19.287414,20.015055,20.255364,20.583504,20.854978,21.301618,21.631926,22.025899,22.19354,0.0,22.2,45.0
18,22.198848,22.198821,22.198795,22.198769,21.676245,20.989886,20.560692,20.161666,19.877972,20.24561,0.0,20.59,45.0
19,20.577584,20.752892,20.8667,20.764008,20.591315,20.217957,20.150095,19.771404,19.333044,18.835018,0.0,18.59,45.0
20,18.595991,18.322798,18.052273,17.821913,17.71372,17.708193,17.862833,17.819807,17.866447,18.032421,0.0,18.26,45.0
21,18.254394,18.685534,18.924342,19.345982,19.425957,20.017595,21.0529,21.948208,22.190518,22.197826,0.0,22.2,45.0
22,22.1978,22.197774,22.197748,22.197721,22.197695,22.197669,22.197643,22.197616,22.19759,22.197564,0.0,22.2,45.0
23,22.197538,22.197512,21.772154,20.413799,19.352438,17.007084,16.173384,17.007684,17.303327,17.150136,0.0,16.49,45.0
24,16.520279,15.520587,14.462561,13.566868,12.570509,11.52215,10.684789,9.916096,9.601734,8.970043,0.0,9.16,45.0
25,9.149679,9.369653,9.647627,10.188599,11.067238,11.096883,11.410355,11.54483,11.594304,11.761111,0.0,11.99,45.0
26,11.979417,12.151058,12.422198,12.697339,13.131978,13.523619,13.271096,12.937904,12.543044,12.379183,0.0,12.16,45.0
27,12.160158,12.038464,12.036437,11.930078,11.394722,11.317359,11.103668,10.787432,10.576873,10.864423,0.0,10.99,45.0
28,11.096384,11.36029,11.831053,11.88924,11.82699,11.686853,11.441979,11.278198,11.263177,11.498901,1.0,11.66,45.0
29,11.842514,12.196441,12.057907,12.155664,12.373601,12.904684,12.949888,12.933124,12.926646,13.130581,1.0,12.77,45.0
30,13.078111,12.879253,13.14522,13.154876,13.500015,14.596339,14.845972,15.318253,15.393705,15.491857,1.0,15.76,45.0
31,15.973912,16.308679,15.64536,15.641994,15.689017,15.271222,14.713753,13.303729,13.888719,13.060602,1.0,10.71,45.0
32,11.724011,11.166011,11.192867,10.854508,10.379559,9.971236,9.558459,9.19225,9.060424,8.766006,1.0,7.55,45.0
33,9.088986,9.61825,9.335325,9.127387,9.175152,9.920547,9.610204,9.328913,11.218019,12.207748,1.0,12.32,45.0
34,12.707545,15.022774,15.37568,16.651182,16.580335,16.568854,18.110182,19.219597,19.932795,20.140307,1.0,20.37,45.0
35,20.313795,19.503981,20.060942,20.186274,19.266345,18.217515,18.260739,18.198386,17.173907,16.397629,1.0,16.21,45.0
36,15.655338,15.747099,15.797201,15.503441,15.783407,16.166792,17.793126,17.958632,18.424911,18.659724,1.0,17.98,45.0
37,18.275711,17.937276,18.121998,17.957634,18.325677,19.136312,19.34777,18.569193,19.087824,19.067024,1.0,17.76,45.0
38,18.588578,17.66658,17.152773,15.908922,15.166018,15.177291,14.724605,14.995997,14.505906,14.705695,1.0,14.49,45.0
39,14.427725,13.773084,14.064064,13.549668,13.096542,13.570816,13.591616,13.714334,15.322249,15.618705,1.0,15.38,45.0
40,16.012771,15.939239,16.346517,16.492073,16.50115,16.499068,16.537435,16.65129,17.164747,17.095145,1.0,16.37,45.0
41,17.196591,16.526573,16.244609,15.094789,14.001905,13.185563,12.608846,11.652357,11.733953,12.066789,1.0,10.1,45.0
42,12.110544,11.515275,10.342925,9.251873,8.450707,7.926105,7.052471,6.502711,6.031837,6.847111,1.0,7.77,45.0
43,8.193143,7.975656,7.451912,6.82522,4.894399,5.167519,5.064889,5.84721,5.739201,6.214487,1.0,6.11,45.0
44,5.476354,4.254403,5.352979,5.337356,4.94687,4.307078,3.220522,3.062185,3.3491,4.101451,1.0,4.33,45.0
45,4.635855,4.96225,5.062261,5.190328,4.1881,5.699987,6.135903,6.098148,7.735667,7.505439,1.0,7.16,45.0
46,7.228721,7.705722,8.703982,8.998544,9.853246,10.471723,10.369845,11.05684,11.339733,11.570985,1.0,10.44,45.0
47,10.01682,9.713987,7.950241,8.456822,8.99974,9.526981,8.797806,9.335885,10.026637,10.276095,1.0,7.88,45.0
48,10.161958,10.196351,10.399345,10.555876,9.536879,9.399112,10.338888,10.703639,11.042493,11.749038,1.0,13.21,45.0
49,13.722231,14.629414,15.59344,15.106943,16.667011,17.017751,17.465969,17.924716,18.577725,19.117778,1.0,19.98,45.0
50,19.668988,19.94108,20.499592,20.909114,21.409138,22.071134,21.56424,22.570445,22.344938,22.194176,1.0,22.2,45.0
51,22.248122,21.379303,21.238274,21.363805,21.78192,21.667003,22.479081,22.734653,22.732033,22.7295,1.0,22.2,45.0
52,22.72688,22.724303,22.721726,22.719149,22.716572,22.713995,22.711462,22.708842,22.706308,22.703688,1.0,22.2,45.0
53,22.701111,22.698534,22.695957,22.693381,22.690804,22.68827,22.68565,22.683116,22.667404,22.640281,1.0,21.81,45.0
54,22.172153,21.895613,22.166758,22.381414,22.415094,22.382417,22.122684,20.595916,19.851043,19.763655,1.0,20.87,45.0
55,19.834469,19.835026,19.860864,19.312479,19.419376,19.401267,19.724295,19.689272,19.706019,19.388562,1.0,19.98,45.0
56,19.1651,18.487892,18.589936,18.525587,18.493021,18.26043,17.949496,18.162083,17.927747,17.769475,1.0,18.71,45.0
0,4.343133,4.890423,5.516265,6.722389,7.699398,8.413855,8.373531,8.762597,9.104221,9.28223,0.0,9.71,85.0
1,9.39502,9.405363,9.46982,9.648495,9.979452,10.431628,10.654528,10.782651,10.840494,10.741451,0.0,11.16,85.0
2,10.91446,11.02725,11.147593,11.321216,11.438892,11.555458,11.718415,11.897591,11.906881,11.973557,0.0,12.1,85.0
3,11.922014,11.92669,11.874147,11.939822,12.116389,12.063846,11.961355,11.753312,11.477321,11.314778,0.0,11.38,85.0
4,11.26662,11.214244,11.16892,11.175486,11.181943,11.188619,11.195076,11.250918,11.209875,11.155884,0.0,11.16,85.0
5,11.113008,11.008017,10.847417,10.686707,10.638549,10.750506,10.760849,10.709306,10.605815,10.562105,0.0,10.66,85.0
6,10.677114,10.732847,10.798137,10.747813,10.598604,10.429946,10.436403,10.553079,10.618536,10.626211,0.0,10.6,85.0
7,10.682778,10.689235,10.69591,10.702367,10.709043,10.823667,10.891176,10.946966,10.955309,10.911875,0.0,10.71,85.0
8,10.860332,10.865008,10.822298,10.76814,10.774597,10.94844,11.276729,11.464406,11.410972,11.311096,0.0,10.99,85.0
9,11.205938,11.104229,10.997238,10.944695,10.842204,10.740494,10.743503,10.810069,11.029193,11.043202,0.0,10.77,85.0
10,11.049659,10.946335,10.785625,10.622301,10.848257,10.9126,10.809167,10.76729,10.6543,10.50409,0.0,10.16,85.0
11,10.505432,10.452889,10.301232,10.140689,9.971698,9.928264,9.876721,9.83223,9.837853,9.844529,0.0,9.38,85.0
12,9.791986,9.748495,9.696119,9.920794,9.987361,10.148484,10.160494,10.118617,10.123626,10.17925,0.0,11.05,85.0
13,11.504423,11.475216,12.039891,12.221177,12.269366,12.491799,12.850751,13.142845,12.910911,12.892022,0.0,15.1,85.0
14,12.947929,12.969389,13.039743,13.048193,13.102439,13.06026,13.08863,13.096338,13.101126,13.099699,0.0,14.54,85.0
15,13.106402,13.110903,13.195462,13.128257,13.133249,13.188787,13.204349,13.161676,13.121567,13.139421,0.0,13.6,85.0
16,13.272827,13.343177,13.347636,13.011502,12.79564,12.790776,12.758004,12.688229,12.576239,12.216163,0.0,11.21,85.0
17,11.538132,11.582892,11.433233,11.349274,10.797221,10.312582,10.412188,10.351188,10.345993,10.070313,0.0,9.33,85.0
18,9.444291,9.091428,8.467838,7.862631,8.440855,8.554853,8.556079,8.504956,8.546529,8.497066,0.0,8.38,85.0
19,8.434032,8.379062,8.210468,7.981879,7.704621,7.473755,7.406263,7.508744,7.672573,8.200584,0.0,8.88,85.0
20,8.876027,9.062191,9.553951,10.044948,9.649593,9.830047,9.840075,9.568648,9.814925,10.052272,0.0,10.21,85.0
21,10.211727,10.44467,10.870523,11.019796,11.19445,11.436551,11.689242,11.68856,11.640478,11.393429,0.0,10.82,85.0
22,10.826375,10.653764,10.361639,10.131168,9.738087,9.397277,8.945623,8.927139,9.135207,9.142003,0.0,9.16,85.0
23,9.091368,9.19084,9.134473,8.914652,8.689533,8.466078,8.076109,7.47849,7.1705,7.429959,0.0,7.55,85.0
24,7.440203,7.485374,7.484168,7.43276,7.321445,7.149871,6.874811,6.749848,6.535666,6.202365,0.0,6.11,85.0
25,5.975764,5.801312,5.686229,5.515368,5.671122,5.778347,5.830034,6.098225,6.278024,6.497798,0.0,6.83,85.0
26,6.670882,6.678014,6.679431,6.574564,6.467814,6.404779,6.300696,6.29666,6.191768,6.132518,0.0,6.05,85.0
27,5.914651,5.9124,5.807532,5.534617,5.418581,5.253831,5.033297,4.873737,4.976986,4.924952,0.0,4.72,85.0
28,4.60637,4.384168,4.378251,4.21255,3.998467,3.886265,3.884039,3.885456,3.936087,3.996337,1.0,4.11,85.0
29,3.999802,4.107552,4.26735,4.544767,5.038897,5.87317,7.232084,8.096051,9.029634,9.816767,1.0,10.66,85.0
30,10.540184,11.261649,11.983066,12.656198,13.279806,13.610391,13.790024,14.00694,14.286405,14.664488,1.0,15.15,85.0
31,15.05562,15.447037,15.732169,15.959277,16.177027,16.352992,16.415243,16.631374,16.688459,16.797923,1.0,17.15,85.0
32,17.073673,16.97814,16.759581,16.592998,16.480629,16.31588,16.099012,16.199427,16.204559,15.993311,1.0,15.65,85.0
33,15.610443,15.166218,14.725302,14.387266,14.064183,13.735648,13.349065,13.066863,12.78828,12.567745,1.0,12.38,85.0
34,12.345519,12.130602,11.898568,11.683484,11.522949,11.2967,11.077831,10.801249,10.580713,10.791152,1.0,10.93,85.0
35,10.902569,10.799536,10.586453,10.367918,10.043002,9.762801,9.59055,9.538014,9.370623,9.320872,1.0,9.05,85.0
36,9.045339,8.713423,8.442554,8.212637,8.100101,7.991518,7.940983,7.881757,7.775841,7.724473,1.0,7.6,85.0
37,7.609057,7.558188,7.393606,7.34107,7.234487,7.116286,6.956393,6.79081,6.737441,6.680025,1.0,6.66,85.0
38,6.67949,6.680907,6.576039,6.515789,6.46692,6.407695,6.301779,6.299576,6.25266,6.194459,1.0,6.05,85.0
39,6.087543,6.027341,5.872092,5.810223,5.701497,5.594748,5.484379,5.31963,5.315427,5.316844,1.0,5.22,85.0
40,5.269976,5.170001,5.114933,5.01131,4.957865,4.854257,4.858819,4.865434,4.82345,4.770124,1.0,4.61,85.0
41,4.726314,4.624317,4.568485,4.515754,4.520318,4.478253,4.424683,4.429375,4.435929,4.442268,1.0,4.33,85.0
42,4.50671,4.622495,4.689411,4.805732,4.968252,5.204149,5.372286,5.492885,5.665707,5.787114,1.0,5.66,85.0
43,5.904799,6.01993,6.139016,6.41536,6.707085,6.887792,7.11598,7.341322,7.525439,7.752228,1.0,7.6,85.0
44,7.921278,8.102517,8.175699,9.180549,9.684073,10.049931,10.436668,10.32377,10.40945,10.681131,1.0,11.05,85.0
45,11.45358,12.594834,12.886923,13.03845,12.909485,12.883845,12.873405,12.910326,12.881534,12.886916,1.0,17.54,85.0
46,12.891119,12.888255,12.886132,12.910416,12.897007,12.898897,12.902914,12.912022,12.910521,12.912274,1.0,16.1,85.0
47,12.920242,12.928336,12.943401,12.960059,12.984631,13.055156,13.318397,13.314662,13.124025,12.816863,1.0,12.43,85.0
48,12.757889,12.59306,12.067876,11.072509,10.229048,9.599908,9.304429,9.070836,8.680174,8.722312,1.0,8.1,85.0
49,8.442586,8.063657,7.990159,7.599644,7.269536,7.088687,6.704394,6.303719,6.08211,6.024438,1.0,5.72,85.0
